pws_id,pws_name,epa_region_code,primacy_agency,pws_type,owner_type,primary_source,activity_status,season_end_date,population,rule_name,violation_code,violation_type,violation_category,health_based,contaminant,season_start_date,last_reported,submission_quarter,return_to_compliance_date,contaminant_code,submission_year,major_violation,connections,first_reported,submission_year.1
NE3113301,"DUBOIS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,122,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SIF,State Public Notification received,,,2,33931
NE3114707,"SALEM, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,160,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SIF,State Public Notification received,,,2,33931
NE3120358,"GUIDE ROCK, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,225,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SIF,State Public Notification received,,,2,33931
NE3113112,"DOUGLAS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,200,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SIF,State Public Notification received,,,2,33931
NE3110910,"BENNET, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,1084,Total Coliform Rule,25,"Monitoring, Repeat Major (TCR)",MR,N,Coliform (TCR),33848,33877.0,Known,,SIF,State Public Notification received,Y,,3,33931
NE3101507,"SPENCER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,368,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3120358,"GUIDE ROCK, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,225,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,SIE,State Public Notification requested,,,1,33931
NE3120574,133 ESTATES,Region 7,Nebraska,CWS,State,Ground water,Active,,60,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33848,33877.0,Known,,,,,,2,33931
NE3120547,SUPER SAVER COLUMBUS,Region 7,Nebraska,TNCWS,State,Ground water purchased,Active,,25,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33848,33938.0,Known,,SIA,State Violation/Reminder Notice,,,3,34029
NE3120547,SUPER SAVER COLUMBUS,Region 7,Nebraska,TNCWS,State,Ground water purchased,Active,,25,Total Coliform Rule,23,"Monitoring, Routine Major (TCR)",MR,N,Coliform (TCR),33848,33938.0,Known,,SIE,State Public Notification requested,Y,,3,34029
NE3150049,SUNSET INN,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,23,"Monitoring, Routine Major (TCR)",MR,N,Coliform (TCR),33848,33938.0,Known,,SIF,State Public Notification received,Y,,3,34029
NE3150249,SCHMIDLEY'S DRIVING RANGE,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33848,33938.0,Known,,SIA,State Violation/Reminder Notice,,,3,34029
NE3150249,SCHMIDLEY'S DRIVING RANGE,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,23,"Monitoring, Routine Major (TCR)",MR,N,Coliform (TCR),33848,33938.0,Known,,SIE,State Public Notification requested,Y,,3,34029
NE3112904,"SUPERIOR, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,1979,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIC,State Technical Assistance Visit,,,1,33931
NE3150505,NEBRASKA PUBLIC POWER DISTRICT - COOPER,Region 7,Nebraska,NTNCWS,State,Ground water,Active,,600,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,2,34029
NE3110711,"WAUSA, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,592,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIC,State Technical Assistance Visit,,,2,33931
NE3112904,"SUPERIOR, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,1979,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIC,State Technical Assistance Visit,,,2,33931
NE3104302,"JACKSON, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,235,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3118709,COTTONWOOD MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,195,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3103702,"ROGERS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,95,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3113701,"FUNK, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,204,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3104302,"JACKSON, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,235,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3118709,COTTONWOOD MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,195,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3113701,"FUNK, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,204,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3118709,COTTONWOOD MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,195,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33817,33847.0,Known,,SIA,State Violation/Reminder Notice,,,3,33931
NE3102901,"WAUNETA, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,543,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33817,33847.0,Known,,SIA,State Violation/Reminder Notice,,,3,33931
NE3106705,"BEATRICE, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,12220,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,1,33931
NE3109510,"HARBINE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,50,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,1,33931
NE3108106,"PHILLIPS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,385,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,1,33931
NE3120023,"PALISADE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,294,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,1,33931
NE3105506,WEST MILITARY WATER COMPANY,Region 7,Nebraska,CWS,State,Ground water,Active,,300,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3114504,"MCCOOK, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,7356,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3108502,"HAYES CENTER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,214,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3102706,"COLERIDGE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,473,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3102901,"WAUNETA, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,543,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIE,State Public Notification requested,,,2,33931
NE3103303,"SIDNEY, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,6720,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIE,State Public Notification requested,,,2,33931
NE3108103,"GILTNER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,410,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3110920,SARPY CO SID 34 - SARPY HEIGHTS,Region 7,Nebraska,CWS,State,Ground water,Active,,125,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3102303,"DWIGHT, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,229,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3103702,"ROGERS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,95,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3106705,"BEATRICE, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,12220,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3109510,"HARBINE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,50,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3112502,"GENOA, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,894,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3102514,"MURRAY, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,462,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIE,State Public Notification requested,,,2,33931
NE3114506,"INDIANOLA, CITY OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,584,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3115701,"TERRYTOWN, CITY OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,1143,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3109702,"CRAB ORCHARD, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,37,Total Coliform Rule,23,"Monitoring, Routine Major (TCR)",MR,N,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,Y,,3,33931
NE3101507,"SPENCER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,368,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,3,33931
NE3101507,"SPENCER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,368,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3101507,"SPENCER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water purchased,Active,,368,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3104104,"ANSLEY, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,459,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33817,33847.0,Known,,,,,,3,33931
NE3108106,"PHILLIPS, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,385,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3104104,"ANSLEY, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,459,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3120023,"PALISADE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,294,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIF,State Public Notification received,,,2,33931
NE3120429,LAKESIDE GOLF CLUB,Region 7,Nebraska,TNCWS,State,Ground water,Active,,75,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,1,34029
NE3120168,VALLEY VIEW COUNTRY CLUB,Region 7,Nebraska,TNCWS,State,Ground water,Active,,45,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,2,34029
NE3150708,TRAVEL INN & SUITES,Region 7,Nebraska,TNCWS,State,Ground water,Active,,36,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,2,34029
NE3150553,VERDON SRA,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,2,34029
NE3120429,LAKESIDE GOLF CLUB,Region 7,Nebraska,TNCWS,State,Ground water,Active,,75,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33908.0,Known,,,,,,2,34029
NE3120378,SHENANIGANS,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,6,"Notification, Public",Other,N,Coliform (TCR),33817,33908.0,Known,,SIA,State Violation/Reminder Notice,,,3,34029
NE3120378,SHENANIGANS,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,23,"Monitoring, Routine Major (TCR)",MR,N,Coliform (TCR),33817,33908.0,Known,,SIE,State Public Notification requested,Y,,3,34029
NE3114103,"HUMPHREY, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,842,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33817,33847.0,Known,,SIC,State Technical Assistance Visit,,,2,33931
NE3120306,BOYD CO RWD #1,Region 7,Nebraska,CWS,State,Ground water,Active,,51,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIC,State Technical Assistance Visit,,,1,33931
NE3150681,RIVER WILDS GOLF CLUB,Region 7,Nebraska,TNCWS,State,Ground water,Active,,25,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33877.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3120574,133 ESTATES,Region 7,Nebraska,CWS,State,Ground water,Active,,60,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3115907,"MILFORD, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,2090,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3118709,COTTONWOOD MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,195,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,2,33931
NE3120574,133 ESTATES,Region 7,Nebraska,CWS,State,Ground water,Active,,60,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SFL,State Administrative/Compliance Order without penalty issued,,,1,33931
NE3115905,"SEWARD, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,7500,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,1,33931
NE3115909,SUNRISE COUNTRY MANOR,Region 7,Nebraska,CWS,State,Ground water,Active,,100,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,1,33931
NE3116909,"BELVIDERE, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,32,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,1,33931
NE3114710,"STELLA, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,149,Total Coliform Rule,21,"Maximum Contaminant Level Violation, Acute (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,1,33931
NE3108502,"HAYES CENTER, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,214,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,2,33931
NE3110908,"PANAMA, VILLAGE OF",Region 7,Nebraska,CWS,State,Ground water,Active,,250,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,2,33931
NE3105508,DOUGLAS CO SID 177 - RIVERSIDE LAKES,Region 7,Nebraska,CWS,State,Ground water,Active,,330,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIE,State Public Notification requested,,,2,33931
NE3120514,SAUNDERS CO SID 4 - PAWNEE MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,136,Total Coliform Rule,24,"Monitoring, Routine Minor (TCR)",MR,N,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,N,,3,33931
NE3120514,SAUNDERS CO SID 4 - PAWNEE MEADOWS,Region 7,Nebraska,CWS,State,Ground water,Active,,136,Total Coliform Rule,26,"Monitoring, Repeat Minor (TCR)",MR,N,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,N,,3,33931
NE3104901,"CHAPPELL, CITY OF",Region 7,Nebraska,CWS,State,Ground water,Active,,891,Total Coliform Rule,22,"Maximum Contaminant Level Violation, Monthly (TCR)",MCL,Y,Coliform (TCR),33786,33816.0,Known,,SIF,State Public Notification received,,,2,33931
